EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,TotalWorkingYears,YearsAtCompany,Attrition,EducationField,JobSatisfaction,OverTime,MaritalStatus,PerformanceRating
EMP2805,25,Female,Finance,Engineer,11236.75,18,10,Yes,Life Sciences,2,No,Married,2
EMP2806,48,Male,HR,Consultant,7265.0,17,4,Yes,Human Resources,1,Yes,Divorced,3
EMP2807,50,Male,IT,Analyst,5464.44,30,13,No,Life Sciences,1,Yes,Single,3
EMP2808,49,Male,IT,Consultant,13364.33,10,10,No,Technical Degree,1,Yes,Single,3
EMP2809,56,Male,R&D,Manager,15082.34,21,21,No,Marketing,1,Yes,Divorced,3
EMP2810,29,Female,Finance,Engineer,12466.62,16,14,No,Other,3,No,Divorced,3
EMP2811,37,Female,R&D,Executive,15421.15,6,1,No,Medical,1,No,Divorced,3
EMP2812,57,Female,R&D,Manager,4976.62,3,3,No,Life Sciences,2,No,Divorced,2
EMP2813,51,Female,Sales,Manager,17943.23,21,18,No,Other,2,Yes,Married,3
EMP2814,39,Female,IT,Consultant,12691.92,13,11,No,Marketing,2,Yes,Married,3
EMP2815,23,Female,R&D,Analyst,4719.77,18,17,No,Medical,2,Yes,Married,3
EMP2816,34,Female,Sales,Engineer,10583.69,24,2,No,Life Sciences,1,No,Married,3
EMP2817,25,Female,Finance,Executive,17283.86,27,3,No,Human Resources,3,No,Single,3
EMP2818,47,Female,R&D,Manager,18207.34,4,3,No,Marketing,4,Yes,Divorced,3
EMP2819,46,Female,IT,Executive,7131.37,22,18,Yes,Life Sciences,1,No,Single,3
EMP2820,51,Female,R&D,Analyst,14947.15,24,3,No,Medical,4,No,Single,3
EMP2821,32,Female,Finance,Analyst,4249.74,10,10,No,Medical,3,No,Married,4
EMP2822,28,Female,R&D,Executive,3087.05,2,1,No,Human Resources,1,Yes,Single,3
EMP2823,52,Female,IT,Engineer,12306.98,6,3,No,Marketing,4,No,Married,3
EMP2824,31,Female,Sales,Analyst,14659.48,18,11,No,Marketing,3,Yes,Divorced,4
EMP2825,34,Female,IT,Executive,16426.27,17,11,No,Other,4,No,Married,3
EMP2826,52,Male,Sales,Manager,8453.78,23,19,No,Life Sciences,2,No,Divorced,3
EMP2827,28,Female,HR,Executive,2614.19,30,28,No,Other,2,No,Married,4
EMP2828,57,Male,IT,Executive,10891.59,21,1,No,Medical,3,Yes,Single,3
EMP2829,41,Female,IT,Consultant,2777.44,10,5,No,Medical,3,Yes,Single,3
EMP2830,25,Female,Finance,Analyst,4109.73,13,10,No,Human Resources,4,No,Married,3
EMP2831,28,Male,R&D,Engineer,8217.06,12,10,No,Human Resources,3,No,Divorced,3
EMP2832,22,Female,Sales,Engineer,10150.51,9,2,No,Marketing,2,No,Divorced,3
EMP2833,34,Male,Sales,Consultant,7390.72,4,4,No,Other,2,No,Married,3
EMP2834,43,Male,Finance,Engineer,12682.64,24,2,No,Medical,1,No,Single,3
EMP2835,42,Male,Finance,Executive,3468.62,34,18,No,Life Sciences,4,No,Divorced,3
EMP2836,43,Female,R&D,Consultant,5030.14,5,5,No,Technical Degree,3,No,Married,4
EMP2837,49,Female,R&D,Manager,14667.02,15,3,No,Life Sciences,3,No,Divorced,3
EMP2838,30,Female,IT,Analyst,4987.46,4,1,No,Human Resources,3,No,Single,4
EMP2839,47,Male,HR,Analyst,13696.07,8,4,No,Life Sciences,4,Yes,Divorced,3
EMP2840,30,Male,R&D,Analyst,3456.98,24,2,No,Medical,2,No,Married,3
EMP2841,36,Female,Finance,Executive,9629.19,28,11,No,Other,3,No,Divorced,3
EMP2842,31,Female,R&D,Manager,5604.67,27,26,No,Marketing,3,Yes,Divorced,3
EMP2843,45,Female,Sales,Consultant,4418.63,1,1,Yes,Other,2,No,Single,3
EMP2844,29,Female,HR,Consultant,12423.07,34,28,Yes,Technical Degree,3,No,Single,3
EMP2845,45,Female,IT,Analyst,18745.88,17,10,No,Marketing,1,No,Single,2
EMP2846,37,Male,Sales,Manager,3458.77,26,22,No,Technical Degree,2,No,Single,3
EMP2847,47,Male,Sales,Manager,9877.2,24,23,No,Technical Degree,2,Yes,Married,3
EMP2848,48,Male,HR,Manager,14881.87,21,17,No,Medical,2,No,Divorced,3
EMP2849,58,Female,IT,Engineer,10597.04,30,22,No,Medical,1,Yes,Divorced,4
EMP2850,25,Male,Finance,Engineer,16613.68,13,11,Yes,Human Resources,2,No,Divorced,2
EMP2851,45,Male,IT,Analyst,5643.79,3,3,No,Human Resources,4,No,Divorced,3
EMP2852,40,Male,R&D,Manager,19292.9,32,17,No,Technical Degree,4,No,Married,4
EMP2853,57,Male,Sales,Manager,9240.35,19,4,No,Other,4,No,Single,3
EMP2854,31,Male,R&D,Consultant,8477.47,14,10,Yes,Human Resources,2,Yes,Divorced,3
EMP2855,46,Female,Finance,Consultant,17805.6,22,14,No,Medical,2,Yes,Divorced,2
EMP2856,39,Male,R&D,Analyst,12367.67,17,4,No,Human Resources,2,Yes,Single,3
EMP2857,40,Female,IT,Manager,11537.78,4,4,No,Technical Degree,1,No,Single,3
EMP2858,57,Female,R&D,Analyst,15222.11,19,14,No,Marketing,4,No,Divorced,3
EMP2859,31,Female,Finance,Consultant,12647.1,2,2,No,Other,3,No,Single,3
EMP2860,54,Female,Finance,Consultant,5344.02,15,4,No,Other,3,No,Divorced,3
EMP2861,26,Female,Finance,Engineer,14298.46,2,2,Yes,Life Sciences,2,No,Divorced,3
EMP2862,56,Male,IT,Analyst,4835.71,11,9,No,Human Resources,1,Yes,Divorced,3
EMP2863,55,Male,Finance,Analyst,16602.51,23,21,No,Other,2,No,Divorced,4
EMP2864,54,Female,Sales,Manager,19820.39,10,10,No,Medical,3,Yes,Divorced,3
EMP2865,42,Female,Finance,Manager,9104.28,3,2,No,Marketing,4,No,Divorced,2
EMP2866,38,Female,R&D,Engineer,10283.23,5,4,No,Medical,3,Yes,Single,4
EMP2867,43,Male,R&D,Executive,3312.59,3,3,Yes,Human Resources,4,No,Married,2
EMP2868,58,Female,R&D,Executive,2740.33,13,11,Yes,Technical Degree,4,Yes,Married,3
EMP2869,36,Male,IT,Executive,18624.84,19,5,No,Life Sciences,1,Yes,Divorced,3
EMP2870,56,Female,R&D,Analyst,4750.92,24,6,No,Life Sciences,3,No,Single,2
EMP2871,49,Male,IT,Analyst,10301.13,24,5,Yes,Marketing,2,Yes,Divorced,1
EMP2872,28,Female,IT,Consultant,16768.71,17,8,Yes,Other,1,No,Single,3
EMP2873,53,Male,Finance,Analyst,18063.08,10,9,No,Other,4,No,Divorced,3
EMP2874,32,Female,Sales,Analyst,11589.46,2,1,No,Other,3,No,Divorced,3
EMP2875,31,Male,Finance,Analyst,12388.07,23,4,No,Life Sciences,2,No,Married,3
EMP2876,30,Male,Finance,Engineer,14219.47,6,1,No,Technical Degree,1,No,Single,3
EMP2877,35,Male,IT,Analyst,19324.19,2,1,No,Other,2,Yes,Single,3
EMP2878,34,Male,IT,Manager,13046.72,21,7,Yes,Medical,3,Yes,Married,3
EMP2879,46,Male,R&D,Manager,12290.82,29,8,No,Other,2,No,Married,3
EMP2880,23,Male,R&D,Consultant,2754.35,7,7,No,Technical Degree,1,No,Married,1
EMP2881,56,Male,Finance,Engineer,3916.62,29,19,Yes,Marketing,2,No,Married,3
EMP2882,28,Female,HR,Manager,12600.5,23,15,No,Marketing,3,No,Single,3
EMP2883,42,Female,HR,Engineer,18884.21,33,19,No,Life Sciences,1,No,Single,3
EMP2884,39,Female,R&D,Engineer,17667.1,8,7,No,Technical Degree,4,No,Married,4
EMP2885,24,Female,HR,Consultant,19695.13,12,6,No,Medical,1,No,Divorced,3
EMP2886,32,Female,R&D,Engineer,11737.1,10,3,No,Technical Degree,3,No,Divorced,2
EMP2887,45,Male,IT,Analyst,16288.79,15,9,Yes,Medical,2,No,Divorced,2
EMP2888,40,Male,Finance,Engineer,17207.01,24,17,No,Medical,4,No,Divorced,3
EMP2889,25,Male,Sales,Consultant,13840.55,26,10,Yes,Technical Degree,4,No,Single,3
EMP2890,47,Male,Finance,Consultant,8428.12,3,3,No,Human Resources,2,Yes,Single,4
EMP2891,59,Male,R&D,Consultant,10724.62,2,1,No,Technical Degree,3,No,Single,3
EMP2892,53,Female,R&D,Manager,17513.55,6,3,Yes,Medical,1,Yes,Divorced,3
EMP2893,57,Female,Finance,Analyst,7724.59,21,15,No,Other,3,Yes,Married,3
EMP2894,58,Female,R&D,Manager,18665.5,9,7,Yes,Marketing,4,No,Divorced,2
EMP2895,54,Female,HR,Executive,6521.61,10,3,No,Marketing,1,Yes,Single,3
EMP2896,57,Male,HR,Analyst,15616.54,3,2,No,Life Sciences,1,No,Divorced,3
EMP2897,24,Male,R&D,Engineer,13534.79,24,3,Yes,Marketing,2,No,Married,3
EMP2898,30,Male,R&D,Consultant,15617.99,22,18,Yes,Human Resources,3,No,Married,3
EMP2899,29,Female,HR,Executive,10153.58,14,9,No,Medical,1,No,Divorced,3
EMP2900,54,Male,R&D,Analyst,18821.22,27,11,No,Technical Degree,2,No,Single,2
EMP2901,27,Female,R&D,Manager,13568.26,33,20,Yes,Technical Degree,3,No,Single,3
EMP2902,25,Male,Finance,Consultant,7545.18,22,22,No,Human Resources,4,No,Single,3
EMP2903,34,Male,Sales,Manager,13672.96,29,18,No,Marketing,4,Yes,Divorced,3
EMP2904,23,Female,HR,Analyst,7519.28,19,15,Yes,Medical,3,No,Single,3
EMP2905,26,Male,Finance,Analyst,7638.57,19,7,No,Marketing,1,No,Divorced,3
EMP2906,48,Male,Sales,Executive,9492.97,6,2,No,Life Sciences,1,Yes,Single,3
EMP2907,53,Female,R&D,Engineer,17417.53,19,10,No,Marketing,4,Yes,Married,3
EMP2908,42,Male,R&D,Manager,11255.21,13,13,No,Life Sciences,4,No,Married,4
EMP2909,29,Female,Finance,Executive,14380.76,26,15,Yes,Technical Degree,1,Yes,Single,3
EMP2910,59,Male,R&D,Consultant,9359.44,22,18,No,Medical,3,Yes,Divorced,3
EMP2911,29,Male,IT,Engineer,7113.1,21,4,No,Other,4,Yes,Single,3
EMP2912,24,Male,Finance,Executive,19206.2,2,2,Yes,Life Sciences,1,No,Divorced,3
EMP2913,24,Male,Sales,Manager,13062.67,30,17,Yes,Marketing,3,No,Married,3
EMP2914,43,Male,Finance,Analyst,18844.15,27,3,No,Marketing,2,No,Divorced,3
EMP2915,27,Male,HR,Consultant,6059.73,7,5,No,Technical Degree,3,Yes,Single,3
EMP2916,23,Male,Finance,Manager,5070.65,20,2,No,Human Resources,1,No,Married,3
EMP2917,44,Male,R&D,Engineer,17476.9,31,4,No,Other,3,No,Divorced,4
EMP2918,23,Female,R&D,Engineer,14416.05,23,1,No,Human Resources,1,No,Divorced,3
EMP2919,59,Female,IT,Analyst,5765.12,13,9,No,Marketing,4,No,Married,4
EMP2920,38,Male,IT,Analyst,7213.79,17,1,No,Human Resources,2,No,Single,2
EMP2921,56,Male,IT,Consultant,16511.62,4,2,No,Other,4,No,Married,3
EMP2922,55,Female,Sales,Consultant,10442.7,14,7,No,Other,4,No,Single,4
EMP2923,44,Male,IT,Analyst,14234.46,20,19,No,Medical,1,Yes,Single,3
EMP2924,51,Male,Sales,Analyst,8071.16,13,12,No,Human Resources,1,No,Divorced,3
EMP2925,29,Female,IT,Engineer,9171.52,3,3,No,Medical,1,No,Single,3
EMP2926,43,Male,Sales,Analyst,19837.47,26,1,No,Marketing,1,No,Single,3
EMP2927,57,Male,Finance,Executive,6833.3,26,7,No,Marketing,4,No,Married,2
EMP2928,26,Female,Finance,Manager,11362.99,18,13,No,Marketing,1,No,Married,3
EMP2929,34,Male,R&D,Analyst,17277.04,32,26,No,Technical Degree,1,No,Single,2
EMP2930,50,Male,Sales,Consultant,6686.41,14,12,Yes,Human Resources,4,No,Divorced,3
EMP2931,52,Female,HR,Executive,9766.24,3,2,No,Life Sciences,2,No,Married,4
EMP2932,37,Male,R&D,Consultant,13264.1,1,1,No,Other,2,Yes,Divorced,3
EMP2933,51,Female,Finance,Executive,10920.79,26,13,No,Life Sciences,3,No,Married,1
EMP2934,37,Male,Sales,Analyst,10541.29,24,14,No,Marketing,4,No,Married,3
EMP2935,33,Male,IT,Manager,8843.92,14,6,No,Human Resources,1,No,Single,3
EMP2936,38,Female,HR,Consultant,12766.31,3,2,No,Medical,3,Yes,Married,3
EMP2937,37,Female,Finance,Executive,13426.52,13,12,No,Life Sciences,2,Yes,Married,3
EMP2938,33,Male,R&D,Engineer,13932.57,14,4,No,Marketing,2,Yes,Divorced,4
EMP2939,29,Female,Sales,Analyst,3731.44,21,12,No,Life Sciences,4,Yes,Married,3
EMP2940,41,Female,HR,Manager,13543.1,26,6,No,Life Sciences,1,Yes,Married,3
EMP2941,24,Male,Sales,Analyst,19181.65,3,3,No,Other,1,No,Divorced,3
EMP2942,37,Male,IT,Engineer,11967.26,4,2,No,Life Sciences,3,Yes,Single,3
EMP2943,51,Male,R&D,Manager,15017.17,1,1,No,Marketing,2,No,Single,1
EMP2944,44,Female,Sales,Engineer,12242.82,33,1,No,Other,3,No,Married,3
EMP2945,49,Female,Finance,Analyst,17457.96,7,6,Yes,Marketing,3,Yes,Married,4
EMP2946,26,Female,R&D,Executive,18767.7,11,8,No,Technical Degree,3,No,Divorced,3
EMP2947,41,Female,Finance,Analyst,5723.85,27,1,No,Technical Degree,1,No,Single,3
EMP2948,22,Male,Sales,Analyst,10145.05,14,2,No,Technical Degree,2,No,Single,1
EMP2949,51,Female,R&D,Analyst,9366.69,22,13,No,Life Sciences,3,Yes,Single,3
EMP2950,42,Male,Finance,Consultant,9591.26,16,13,No,Human Resources,2,Yes,Divorced,3
EMP2951,41,Female,IT,Engineer,4696.67,12,1,No,Marketing,2,No,Divorced,3
EMP2952,27,Male,IT,Engineer,16738.28,10,5,No,Technical Degree,3,Yes,Divorced,3
EMP2953,43,Male,Sales,Engineer,3125.91,24,18,No,Human Resources,3,Yes,Married,3
EMP2954,39,Male,R&D,Consultant,11743.97,18,16,No,Technical Degree,4,Yes,Single,3
EMP2955,29,Female,HR,Executive,14082.87,22,10,No,Technical Degree,1,No,Married,3
EMP2956,53,Male,R&D,Analyst,6130.72,9,4,No,Human Resources,2,Yes,Married,3
EMP2957,54,Male,IT,Executive,18352.38,17,1,No,Technical Degree,3,No,Divorced,4
EMP2958,37,Female,Finance,Consultant,17174.61,13,7,No,Life Sciences,3,Yes,Single,1
EMP2959,33,Male,HR,Engineer,10743.97,6,5,No,Life Sciences,2,No,Married,3
EMP2960,59,Female,Sales,Analyst,9695.11,21,2,No,Other,3,Yes,Single,3
EMP2961,55,Female,HR,Manager,6639.94,7,1,No,Life Sciences,4,No,Married,3
EMP2962,35,Male,Sales,Manager,15274.88,25,7,Yes,Medical,2,No,Divorced,3
EMP2963,57,Male,HR,Executive,4805.52,11,1,No,Other,3,No,Married,3
EMP2964,54,Female,Sales,Engineer,14404.16,14,12,Yes,Technical Degree,2,Yes,Divorced,1
EMP2965,44,Male,Sales,Manager,17243.0,29,6,No,Medical,3,No,Single,3
EMP2966,23,Female,HR,Executive,6498.25,10,6,Yes,Marketing,3,Yes,Married,3
EMP2967,42,Female,HR,Consultant,17662.48,5,5,No,Human Resources,1,No,Married,3
EMP2968,23,Female,Sales,Executive,3083.16,8,7,No,Marketing,2,Yes,Divorced,4
EMP2969,48,Male,IT,Executive,18473.78,5,2,No,Medical,1,No,Divorced,4
EMP2970,30,Female,HR,Executive,4571.34,24,18,Yes,Life Sciences,3,Yes,Single,3
EMP2971,22,Male,R&D,Analyst,13800.79,26,25,No,Technical Degree,2,Yes,Divorced,3
EMP2972,32,Male,Finance,Executive,6876.44,6,5,No,Other,2,No,Single,1
EMP2973,24,Male,Sales,Executive,17139.67,16,5,No,Technical Degree,4,No,Married,3
EMP2974,44,Male,Sales,Analyst,11465.26,12,7,No,Life Sciences,4,No,Single,3
EMP2975,47,Female,Finance,Analyst,4866.72,11,6,No,Technical Degree,3,No,Single,1
EMP2976,25,Male,IT,Consultant,12492.35,3,2,No,Human Resources,3,No,Single,3
EMP2977,39,Female,Finance,Engineer,9637.95,6,3,Yes,Human Resources,3,No,Married,4
EMP2978,27,Female,HR,Manager,14075.34,19,17,Yes,Human Resources,3,Yes,Married,3
EMP2979,56,Male,Finance,Manager,17933.31,18,4,No,Marketing,4,Yes,Divorced,3
EMP2980,43,Female,Sales,Executive,9664.31,16,12,No,Life Sciences,2,No,Single,3
EMP2981,36,Female,Finance,Consultant,7572.91,23,19,No,Human Resources,1,No,Married,3
EMP2982,43,Male,R&D,Executive,2754.01,9,2,No,Medical,2,No,Single,1
EMP2983,58,Female,HR,Manager,12559.68,3,2,Yes,Human Resources,2,No,Single,3
EMP2984,33,Female,Finance,Analyst,9539.81,8,2,No,Other,4,No,Single,3
EMP2985,59,Female,Sales,Engineer,9056.36,4,2,No,Marketing,2,No,Married,4
EMP2986,39,Female,HR,Consultant,5701.37,12,4,No,Medical,2,No,Single,3
EMP2987,56,Male,Sales,Analyst,10025.97,31,2,No,Life Sciences,3,Yes,Single,3
EMP2988,51,Female,IT,Engineer,19727.73,25,4,No,Life Sciences,1,No,Divorced,3
EMP2989,45,Female,R&D,Consultant,7710.7,16,3,No,Other,2,No,Single,2
EMP2990,51,Female,IT,Consultant,12994.83,14,9,Yes,Human Resources,2,No,Divorced,4
EMP2991,35,Female,R&D,Manager,16088.52,13,7,No,Medical,1,No,Single,3
EMP2992,27,Male,Finance,Analyst,15610.26,7,6,No,Other,3,No,Divorced,3
EMP2993,24,Female,HR,Consultant,8253.55,12,11,No,Medical,4,Yes,Married,3
EMP2994,37,Male,Finance,Consultant,13190.05,4,3,No,Human Resources,4,Yes,Married,3
EMP2995,28,Female,R&D,Engineer,17747.13,2,2,No,Human Resources,2,No,Single,3
EMP2996,35,Male,R&D,Manager,2770.33,3,3,No,Technical Degree,3,No,Divorced,2
EMP2997,30,Male,R&D,Executive,10125.35,4,1,No,Technical Degree,4,No,Married,3
EMP2998,36,Male,Sales,Manager,6424.78,12,8,No,Human Resources,4,No,Single,4
EMP2999,42,Male,HR,Executive,9301.07,19,9,No,Marketing,4,Yes,Single,3
